index,0,1,2,credit
28211,0,0,0,1.4185692047696312
28212,0,0,0,1.5642762907510441
28213,0,0,0,1.6686226711075074
28214,0,0,0,1.5851480855776037
28215,0,0,0,1.5073202156501915
28216,0,0,0,1.654807678186306
28217,0,0,0,1.6873322191269957
28218,0,0,0,1.4817470910520427
28219,0,0,0,1.4176471238436148
28220,0,0,0,1.3596767308103694
28221,0,0,0,1.5037813753313736
28222,0,0,0,1.4314972313241072
28223,0,0,0,1.516831533004904
28224,0,0,0,1.4802021964205405
28225,0,0,0,1.472379475909163
28226,0,0,0,1.4012585886045454
28227,0,0,0,1.562749715211489
28228,0,0,0,1.569697959158818
28229,0,0,0,1.507585185446478
28230,0,0,0,1.5691254547488351
28231,0,0,0,1.401335804583447
28232,0,0,0,1.5640567465319344
28233,0,0,0,1.4186846643340603
28234,0,0,0,1.5073260723869433
28235,0,0,0,1.4469477239378234
28236,0,0,0,1.6577118989364281
28237,0,0,0,1.4766842101994828
28238,0,0,0,1.415635421347907
28239,0,0,0,1.5723994812415008
28240,0,0,0,1.59589323621119
28241,0,0,0,1.6584994427132647
28242,0,0,0,1.5566953458133335
28243,0,0,0,1.5683962075763367
28244,0,0,0,1.3984114146852433
28245,0,0,0,1.5931195932133306
28246,0,0,0,1.5780316631538749
28247,0,0,0,1.508206084744078
28248,0,0,0,1.4817204460972455
28249,0,0,0,1.4211685724550351
28250,0,0,0,1.4682986348694334
28251,0,0,0,1.5428034108907007
28252,0,0,0,1.42502467084108
28253,0,0,0,1.6408747842409523
28254,0,0,0,1.4420510127488801
28255,0,0,0,1.4811157508764747
28256,0,0,0,1.4348947374892098
28257,0,0,0,1.6746347819025216
28258,0,0,0,1.420113125538215
28259,0,0,0,1.646302258574137
28260,0,0,0,1.4288708891544286
28261,0,0,0,1.5156880071442924
28262,0,0,0,1.5860777867505034
28263,0,0,0,1.4137418956998935
28264,0,0,0,1.555063545951024
28265,0,0,0,1.493535352373946
28266,0,0,0,1.6752094528824077
28267,0,0,0,1.5328416357063805
28268,0,0,0,1.4686071004187995
28269,0,0,0,1.5064812949605266
28270,0,0,0,1.433843774758846
28271,0,0,0,1.5115202932702296
28272,0,0,0,1.5205987837911854
28273,0,0,0,1.4635886360032404
28274,0,0,0,1.5038516262580208
28275,0,0,0,1.6098489879128364
28276,0,0,0,1.6426291196637575
28277,0,0,0,1.5813540609630312
28278,0,0,0,1.542060588503321
28279,0,0,0,1.5073613917648334
28280,0,0,0,1.6056555697699118
28281,0,0,0,1.4223691516360821
28282,0,0,0,1.3748783990051272
28283,0,0,0,1.4371232177927689
28284,0,0,0,1.56654840402297
28285,0,0,0,1.4662699240819148
28286,0,0,0,1.401331121173981
28287,0,0,0,1.544641224062417
28288,0,0,0,1.4182925534114101
28289,0,0,0,1.5132106848362719
28290,0,0,0,1.5268651583416284
28291,0,0,0,1.5345179614846243
28292,0,0,0,1.4698024866748358
28293,0,0,0,1.507853757930106
28294,0,0,0,1.6380754657197498
28295,0,0,0,1.4451175449495386
28296,0,0,0,1.5787670092755233
28297,0,0,0,1.4247455020513298
28298,0,0,0,1.5453658895953488
28299,0,0,0,1.5384247339869888
28300,0,0,0,1.6123490128565336
28301,0,0,0,1.5936069324693787
28302,0,0,0,1.4461071984465896
28303,0,0,0,1.5329228510296702
28304,0,0,0,1.433088236760896
28305,0,0,0,1.3589372151707841
28306,0,0,0,1.4818500367151497
28307,0,0,0,1.4011108704482083
28308,0,0,0,1.4420475334158367
28309,0,0,0,1.3884850672555922
28310,0,0,0,1.407817902151826
28311,0,0,0,1.5842073526681715
28312,0,0,0,1.6432694294347914
28313,0,0,0,1.4878630534538964
28314,0,0,0,1.5680233714885476
28315,0,0,0,1.5008692509697437
28316,0,0,0,1.6092964833287604
28317,0,0,0,1.393079533892063
28318,0,0,0,1.439823967881436
28319,0,0,0,1.443645357135678
28320,0,0,0,1.4137742662482784
28321,0,0,0,1.569004057440334
28322,0,0,0,1.4452820542002216
28323,0,0,0,1.492844891424217
28324,0,0,0,1.5952276678446786
28325,0,0,0,1.590253638460555
28326,0,0,0,1.41781882428818
28327,0,0,0,1.5109196391036304
28328,0,0,0,1.6253487807124112
28329,0,0,0,1.5303045345983017
28330,0,0,0,1.4119199908881341
28331,0,0,0,1.4411672495537562
28332,0,0,0,1.4523378356079744
28333,0,0,0,1.4179876487057186
28334,0,0,0,1.6044600232366002
28335,0,0,0,1.691532589836227
28336,0,0,0,1.416487531344253
28337,0,0,0,1.4485921843112288
28338,0,0,0,1.4344986249484668
28339,0,0,0,1.544447458367377
28340,0,0,0,1.4127344937060804
28341,0,0,0,1.5278988141591008
28342,0,0,0,1.5723514308228816
28343,0,0,0,1.6475036977993684
28344,0,0,0,1.4295007646123146
28345,0,0,0,1.4274366555583988
28346,0,0,0,1.6116519568467602
28347,0,0,0,1.4601146873680928
28348,0,0,0,1.6686194303722601
28349,0,0,0,1.5805388053144898
28350,0,0,0,1.5351283642551836
28351,0,0,0,1.4186668194378995
28352,0,0,0,1.576979576261563
28353,0,0,0,1.425498676673062
28354,0,0,0,1.4815534097320968
28355,0,0,0,1.6528338900891573
28356,0,0,0,1.5688038558033046
28357,0,0,0,1.454290703922403
28358,0,0,0,1.422314750623041
28359,0,0,0,1.5253361310026927
28360,0,0,0,1.6373133888895413
28361,0,0,0,1.434873677345354
28362,0,0,0,1.5586294708405954
28363,0,0,0,1.4673492394420116
28364,0,0,0,1.592923912689582
28365,0,0,0,1.5491861739275392
28366,0,0,0,1.4808160070744056
28367,0,0,0,1.498429977749552
28368,0,0,0,1.6069204662514283
28369,0,0,0,1.5522732632349485
28370,0,0,0,1.6793241398571253
28371,0,0,0,1.574632474432994
28372,0,0,0,1.5517607530100743
28373,0,0,0,1.4809632306655947
28374,0,0,0,1.5806554319901622
28375,0,0,0,1.4096359946215817
28376,0,0,0,1.4850602637040935
28377,0,0,0,1.5893297382431504
28378,0,0,0,1.4394688798263908
28379,0,0,0,1.4655137821826598
28380,0,0,0,1.365481631535784
28381,0,0,0,1.5948525722735862
28382,0,0,0,1.6167450292927399
28383,0,0,0,1.6383481133935462
28384,0,0,0,1.6531803527365354
28385,0,0,0,1.526220356325416
28386,0,0,0,1.6423389600059108
28387,0,0,0,1.3685205119037416
28388,0,0,0,1.5414187923682987
28389,0,0,0,1.3798517256604865
28390,0,0,0,1.3807166711123138
28391,0,0,0,1.4391396168183743
28392,0,0,0,1.6939450543357681
28393,0,0,0,1.553639738203686
28394,0,0,0,1.444599494644977
28395,0,0,0,1.5788573670248536
28396,0,0,0,1.4453997687377025
28397,0,0,0,1.5771683872593183
28398,0,0,0,1.6223931299825423
28399,0,0,0,1.4400221704366183
28400,0,0,0,1.6872029284076904
28401,0,0,0,1.4868510024226076
28402,0,0,0,1.4191057388469677
28403,0,0,0,1.5435316754628006
28404,0,0,0,1.541850469716645
28405,0,0,0,1.5519878485184733
28406,0,0,0,1.6491887245676728
28407,0,0,0,1.585384729335572
28408,0,0,0,1.4210562378956386
28409,0,0,0,1.3978799822736272
28410,0,0,0,1.460561902291188
28411,0,0,0,1.5080005699915577
28412,0,0,0,1.4060593722822352
28413,0,0,0,1.555705461683072
28414,0,0,0,1.4777002459594795
28415,0,0,0,1.574662790590689
28416,0,0,0,1.4515828948001546
28417,0,0,0,1.3801357905931675
28418,0,0,0,1.6412826177518525
28419,0,0,0,1.525759714537854
28420,0,0,0,1.570724283384472
28421,0,0,0,1.69867985476699
28422,0,0,0,1.6663444498639741
28423,0,0,0,1.3933624598757706
28424,0,0,0,1.5629712188077072
28425,0,0,0,1.4484528711683566
28426,0,0,0,1.6457935197897715
28427,0,0,0,1.4041588270462046
28428,0,0,0,1.5103817778974353
28429,0,0,0,1.536505707513173
28430,0,0,0,1.5423039466541442
28431,0,0,0,1.5981967378449458
28432,0,0,0,1.6556678520541461
28433,0,0,0,1.625566662536941
28434,0,0,0,1.4460139395670908
28435,0,0,0,1.4150990701022292
28436,0,0,0,1.4891900803974583
28437,0,0,0,1.5928393466567776
28438,0,0,0,1.3659658228310694
28439,0,0,0,1.4301618657339803
28440,0,0,0,1.4824902678091234
28441,0,0,0,1.4109124078552209
28442,0,0,0,1.479015205498646
28443,0,0,0,1.566538639742695
28444,0,0,0,1.462654760922342
28445,0,0,0,1.380954355987286
28446,0,0,0,1.4739179616294849
28447,0,0,0,1.4865154317372855
28448,0,0,0,1.4620243476242822
28449,0,0,0,1.5591516865283734
28450,0,0,0,1.3706593589669605
28451,0,0,0,1.6441100977677805
28452,0,0,0,1.6383280470323291
28453,0,0,0,1.5405867531073687
28454,0,0,0,1.5103400920991443
28455,0,0,0,1.40260185844235
28456,0,0,0,1.6051398630511384
28457,0,0,0,1.5169591152263597
28458,0,0,0,1.4147087566603476
28459,0,0,0,1.511301077476544
28460,0,0,0,1.476766241423232
28461,0,0,0,1.5783465885569081
28462,0,0,0,1.49357320798961
28463,0,0,0,1.6506499655384765
28464,0,0,0,1.5556710219488215
28465,0,0,0,1.6536172365868564
28466,0,0,0,1.5779701783719686
28467,0,0,0,1.5614496701199856
28468,0,0,0,1.5600270272470353
28469,0,0,0,1.5821630004395673
28470,0,0,0,1.6181894005289301
28471,0,0,0,1.5824750466529722
28472,0,0,0,1.5653145125932135
28473,0,0,0,1.6043896736768353
28474,0,0,0,1.5818195189871735
28475,0,0,0,1.64198804172841
28476,0,0,0,1.4648513054044976
28477,0,0,0,1.3923935252778206
28478,0,0,0,1.6280727395704293
28479,0,0,0,1.554272253352318
28480,0,0,0,1.4730309484212012
28481,0,0,0,1.556393607763101
28482,0,0,0,1.376578288627243
28483,0,0,0,1.4361103042049836
28484,0,0,0,1.4454791972138779
28485,0,0,0,1.377520875868698
28486,0,0,0,1.6332254799140429
28487,0,0,0,1.6591861037206264
28488,0,0,0,1.3932516260332797
28489,0,0,0,1.5865863119833556
28490,0,0,0,1.5056262183421216
28491,0,0,0,1.4959061903730666
28492,0,0,0,1.3758908523680862
28493,0,0,0,1.629388858323951
28494,0,0,0,1.459724242572179
28495,0,0,0,1.3873589554751748
28496,0,0,0,1.5937190104129755
28497,0,0,0,1.524677365776796
28498,0,0,0,1.4424042913746313
28499,0,0,0,1.491536547065717
28500,0,0,0,1.4142496955045685
28501,0,0,0,1.6496876621228043
28502,0,0,0,1.6409013608366845
28503,0,0,0,1.418559430425143
28504,0,0,0,1.5532446207123138
28505,0,0,0,1.4945884051591856
28506,0,0,0,1.643345411686815
28507,0,0,0,1.4397502978162002
28508,0,0,0,1.412633151092247
28509,0,0,0,1.6353089402978465
28510,0,0,0,1.4260390376537362
28511,0,0,0,1.4697448419622818
28512,0,0,0,1.5841489582360138
28513,0,0,0,1.4644707537247632
28514,0,0,0,1.6315641790311735
28515,0,0,0,1.4365225072562509
28516,0,0,0,1.4850180326797533
28517,0,0,0,1.6349061981664998
28518,0,0,0,1.4770982635806882
28519,0,0,0,1.533196328905826
28520,0,0,0,1.459082849599243
28521,0,0,0,1.4571280569438398
28522,0,0,0,1.4375960331195983
28523,0,0,0,1.6113536621559457
28524,0,0,0,1.5197855580249902
28525,0,0,0,1.4311610020113492
28526,0,0,0,1.428974483044224
28527,0,0,0,1.416477106950553
28528,0,0,0,1.6255628729586424
28529,0,0,0,1.3972764294696125
28530,0,0,0,1.353607930193786
28531,0,0,0,1.586562197372983
28532,0,0,0,1.6356066895568353
28533,0,0,0,1.3944667670977728
28534,0,0,0,1.3838848053570632
28535,0,0,0,1.633190861087562
28536,0,0,0,1.6334940017001407
28537,0,0,0,1.665066487971852
28538,0,0,0,1.6282903296472688
28539,0,0,0,1.4566461049158745
28540,0,0,0,1.5573775861465156
28541,0,0,0,1.4261686654058359
28542,0,0,0,1.4100452193461381
28543,0,0,0,1.5288909888515967
28544,0,0,0,1.5873025929007099
28545,0,0,0,1.6334876431401748
28546,0,0,0,1.5481146900223477
28547,0,0,0,1.654422295022247
28548,0,0,0,1.4916002836496502
28549,0,0,0,1.4443270760592073
28550,0,0,0,1.4638295631909652
28551,0,0,0,1.5774200109755039
28552,0,0,0,1.6113606467221768
28553,0,0,0,1.3915226536760825
28554,0,0,0,1.6663076533378933
28555,0,0,0,1.328747022157336
28556,0,0,0,1.402444337282655
28557,0,0,0,1.368835894113194
28558,0,0,0,1.4115267210908102
28559,0,0,0,1.3885986931428462
28560,0,0,0,1.3846640407747437
28561,0,0,0,1.639365020437248
28562,0,0,0,1.5659596643090958
28563,0,0,0,1.5201702389399925
28564,0,0,0,1.3948130689290963
28565,0,0,0,1.399364583992347
28566,0,0,0,1.3983557253732122
28567,0,0,0,1.4197830048046787
28568,0,0,0,1.5059654845841808
28569,0,0,0,1.569440514687137
28570,0,0,0,1.5063891370284526
28571,0,0,0,1.4666462768060888
28572,0,0,0,1.460179899728938
28573,0,0,0,1.4941627753665072
28574,0,0,0,1.4115421891765414
28575,0,0,0,1.4050570498252517
28576,0,0,0,1.4800259702559473
28577,0,0,0,1.4469178081141225
28578,0,0,0,1.657863678056988
28579,0,0,0,1.5428972662996556
28580,0,0,0,1.3697968416459954
28581,0,0,0,1.3967606364116678
28582,0,0,0,1.4354114796496522
28583,0,0,0,1.585102651027785
28584,0,0,0,1.6995971756989374
28585,0,0,0,1.613467295283392
28586,0,0,0,1.4117276942621875
28587,0,0,0,1.5989570892836906
28588,0,0,0,1.4466687509848954
28589,0,0,0,1.4428333418608217
28590,0,0,0,1.4205737144955164
28591,0,0,0,1.4701203227512494
28592,0,0,0,1.5130502676148707
28593,0,0,0,1.373424861355651
28594,0,0,0,1.4072326586281134
28595,0,0,0,1.5056959986760095
28596,0,0,0,1.4706580648690337
28597,0,0,0,1.5862506749181464
28598,0,0,0,1.5841397928309737
28599,0,0,0,1.427920002924183
28600,0,0,0,1.6009140050513038
28601,0,0,0,1.5121072194968497
28602,0,0,0,1.4002257262117948
28603,0,0,0,1.3780847058796208
28604,0,0,0,1.5636954930199574
28605,0,0,0,1.5673503290796216
28606,0,0,0,1.5205747089837425
28607,0,0,0,1.432859717499071
28608,0,0,0,1.4998206131466874
28609,0,0,0,1.5771124326384376
28610,0,0,0,1.4437937464994899
28611,0,0,0,1.5525535675956244
28612,0,0,0,1.5685654675819918
28613,0,0,0,1.5160671363656675
28614,0,0,0,1.703254770707808
28615,0,0,0,1.542029666691504
28616,0,0,0,1.5883315209686413
28617,0,0,0,1.4386964854594686
28618,0,0,0,1.5115225114481345
28619,0,0,0,1.578538807623416
28620,0,0,0,1.598986936821241
28621,0,0,0,1.5247376922537894
28622,0,0,0,1.5078331945794614
28623,0,0,0,1.5310238790155828
28624,0,0,0,1.4261702053491698
28625,0,0,0,1.6208884647284911
28626,0,0,0,1.476596489526416
28627,0,0,0,1.3675498731674431
28628,0,0,0,1.5103344232487865
28629,0,0,0,1.467161308669688
28630,0,0,0,1.6393162714775098
28631,0,0,0,1.3682955865275308
28632,0,0,0,1.4418186252570666
28633,0,0,0,1.6031374697292118
28634,0,0,0,1.6417724443033856
28635,0,0,0,1.390259180255467
28636,0,0,0,1.3574487272818894
28637,0,0,0,1.5329663181341533
28638,0,0,0,1.3705265357143408
28639,0,0,0,1.4351238327799474
28640,0,0,0,1.4610926663439685
28641,0,0,0,1.6424318856112128
28642,0,0,0,1.662491553757742
28643,0,0,0,1.7059803142826158
28644,0,0,0,1.4920151331394527
28645,0,0,0,1.549203463275757
28646,0,0,0,1.6800085839035916
28647,0,0,0,1.5921786560074604
28648,0,0,0,1.4294774659037186
28649,0,0,0,1.434278901376314
28650,0,0,0,1.397751417257094
28651,0,0,0,1.412348249809928
28652,0,0,0,1.6398964797718742
28653,0,0,0,1.536259138727591
28654,0,0,0,1.4089534124157868
28655,0,0,0,1.650496589969805
28656,0,0,0,1.4705163328165853
28657,0,0,0,1.492087143878402
28658,0,0,0,1.6050514549425952
28659,0,0,0,1.5872289752170774
28660,0,0,0,1.6398082117448407
28661,0,0,0,1.6486194914107586
28662,0,0,0,1.4741941899618416
28663,0,0,0,1.5637691878975883
28664,0,0,0,1.4388749891013146
28665,0,0,0,1.4631965256110195
28666,0,0,0,1.446892851361612
28667,0,0,0,1.3982843682002621
28668,0,0,0,1.6287338332300432
28669,0,0,0,1.534787658986197
28670,0,0,0,1.4702025946040638
28671,0,0,0,1.4028336849741228
28672,0,0,0,1.5508827405076218
28673,0,0,0,1.5138941846149023
28674,0,0,0,1.6466514902997589
28675,0,0,0,1.4776421017673795
28676,0,0,0,1.4114701254969284
28677,0,0,0,1.4111157237394905
28678,0,0,0,1.448848972424956
28679,0,0,0,1.6374833822331454
28680,0,0,0,1.4982237215159422
28681,0,0,0,1.4656394002798385
28682,0,0,0,1.5893405860034409
28683,0,0,0,1.5790369062058334
28684,0,0,0,1.4858732770233882
28685,0,0,0,1.633188536431967
28686,0,0,0,1.6286529608600413
28687,0,0,0,1.6384513209110456
28688,0,0,0,1.5033540309178794
28689,0,0,0,1.5973648507563003
28690,0,0,0,1.6495308157384656
28691,0,0,0,1.603411696944796
28692,0,0,0,1.4440378141580854
28693,0,0,0,1.54711778472983
28694,0,0,0,1.5315866627475097
28695,0,0,0,1.4603357398306982
28696,0,0,0,1.62544417983928
28697,0,0,0,1.650690057065217
28698,0,0,0,1.51573251678881
28699,0,0,0,1.3917233508225448
28700,0,0,0,1.4739887616007026
28701,0,0,0,1.6495203919375783
28702,0,0,0,1.3969016912395336
28703,0,0,0,1.5572074068970272
28704,0,0,0,1.470042072776592
28705,0,0,0,1.4825961806054322
28706,0,0,0,1.6643598292689918
28707,0,0,0,1.6768019314542846
28708,0,0,0,1.5200444788488199
28709,0,0,0,1.3679330975519033
28710,0,0,0,1.5954013783592136
28711,0,0,0,1.5486280220127226
28712,0,0,0,1.5784731025037688
28713,0,0,0,1.3787220333659846
28714,0,0,0,1.513160750963424
28715,0,0,0,1.4400953597853468
28716,0,0,0,1.4516243008341245
28717,0,0,0,1.4093244411778074
28718,0,0,0,1.556925104329911
28719,0,0,0,1.6798968148511495
28720,0,0,0,1.6273543802134582
28721,0,0,0,1.5453599420575221
28722,0,0,0,1.513155098910121
28723,0,0,0,1.4086929540010478
28724,0,0,0,1.6486302079639126
28725,0,0,0,1.4624826583613024
28726,0,0,0,1.4251456109970053
28727,0,0,0,1.5860685887640738
28728,0,0,0,1.5174002359623224
28729,0,0,0,1.479917874736528
28730,0,0,0,1.611691961935307
28731,0,0,0,1.5068575195578142
28732,0,0,0,1.3982384452671757
28733,0,0,0,1.5109123780278437
28734,0,0,0,1.5013183075536882
28735,0,0,0,1.6070885539039241
28736,0,0,0,1.5974464990425976
28737,0,0,0,1.5331464215840653
28738,0,0,0,1.4483088751394175
28739,0,0,0,1.3737229851298376
28740,0,0,0,1.4271346027107636
28741,0,0,0,1.6041724750248116
28742,0,0,0,1.5426467463511526
28743,0,0,0,1.5655589690387872
28744,0,0,0,1.4913902251256503
28745,0,0,0,1.4755325658198912
28746,0,0,0,1.4039334514207489
28747,0,0,0,1.572968486497061
28748,0,0,0,1.5598097361362182
28749,0,0,0,1.5268416923286527
28750,0,0,0,1.488485816830546
28751,0,0,0,1.5022169450413307
28752,0,0,0,1.4959005772851022
28753,0,0,0,1.451162671745458
28754,0,0,0,1.5399583209494307
28755,0,0,0,1.562228111646352
28756,0,0,0,1.3665130588512813
28757,0,0,0,1.470813179181508
28758,0,0,0,1.4392411762255215
28759,0,0,0,1.5621648394769865
28760,0,0,0,1.6554290360965531
28761,0,0,0,1.551657727751631
28762,0,0,0,1.4260727074296935
28763,0,0,0,1.541018670473195
28764,0,0,0,1.4253076440872983
28765,0,0,0,1.5943547195407375
28766,0,0,0,1.5510484295847222
28767,0,0,0,1.5368520689271072
28768,0,0,0,1.4341162645477235
28769,0,0,0,1.6190805077060286
28770,0,0,0,1.5843443303800326
28771,0,0,0,1.5067092794110135
28772,0,0,0,1.5718744668579645
28773,0,0,0,1.5850153694697255
28774,0,0,0,1.5426545117036035
28775,0,0,0,1.652744888998531
28776,0,0,0,1.6314700870320553
28777,0,0,0,1.5751273099928456
28778,0,0,0,1.4163053680802036
28779,0,0,0,1.4846064980373097
28780,0,0,0,1.4571677574283848
28781,0,0,0,1.502287887505685
28782,0,0,0,1.6562022217875163
28783,0,0,0,1.3655415057529932
28784,0,0,0,1.3882825474670526
28785,0,0,0,1.623641148262822
28786,0,0,0,1.3929785982495062
28787,0,0,0,1.6506264714655585
28788,0,0,0,1.5178102042292527
28789,0,0,0,1.4376191052956124
28790,0,0,0,1.549717564584155
28791,0,0,0,1.4936267647282906
28792,0,0,0,1.4285564300606426
28793,0,0,0,1.483390875126825
28794,0,0,0,1.411592171796562
28795,0,0,0,1.3874148404366882
28796,0,0,0,1.5356872457311723
28797,0,0,0,1.4692498762761332
28798,0,0,0,1.566044518282603
28799,0,0,0,1.5481261414920815
28800,0,0,0,1.4007625626634128
28801,0,0,0,1.3879109253081974
28802,0,0,0,1.5264075809619932
28803,0,0,0,1.4009776341292106
28804,0,0,0,1.4601043014762507
28805,0,0,0,1.4354593427496845
28806,0,0,0,1.3963409767834534
28807,0,0,0,1.5388230320018181
28808,0,0,0,1.5213867550934532
28809,0,0,0,1.5547027416767782
28810,0,0,0,1.6268100039869773
28811,0,0,0,1.4640177163544723
28812,0,0,0,1.4216570819173706
28813,0,0,0,1.568942731856225
28814,0,0,0,1.562460994263756
28815,0,0,0,1.4906887806258418
28816,0,0,0,1.5530241906334983
28817,0,0,0,1.405896710741423
28818,0,0,0,1.4114237778706797
28819,0,0,0,1.5093694172269778
28820,0,0,0,1.4371033681737726
28821,0,0,0,1.3921175373400283
28822,0,0,0,1.4933188655909764
28823,0,0,0,1.3875002208336558
28824,0,0,0,1.6855460692502555
28825,0,0,0,1.4992490504672733
28826,0,0,0,1.5781602968430373
28827,0,0,0,1.5007493012462438
28828,0,0,0,1.5106270817163934
28829,0,0,0,1.4038108612560294
28830,0,0,0,1.453973728214864
28831,0,0,0,1.5832963344737754
28832,0,0,0,1.4638243114776364
28833,0,0,0,1.391840388384721
28834,0,0,0,1.4134945624201036
28835,0,0,0,1.6541553351305112
28836,0,0,0,1.6427122302561028
28837,0,0,0,1.6915598312656615
28838,0,0,0,1.536742515159635
28839,0,0,0,1.5550053558417987
28840,0,0,0,1.480845001509035
28841,0,0,0,1.5263349950248593
28842,0,0,0,1.6662924108673176
28843,0,0,0,1.3466825243953555
28844,0,0,0,1.4682406362824785
28845,0,0,0,1.6418785787238035
28846,0,0,0,1.6832080001535523
28847,0,0,0,1.5233621826010224
28848,0,0,0,1.405874809034874
28849,0,0,0,1.427175550115693
28850,0,0,0,1.3979030207050873
28851,0,0,0,1.4264130171086156
28852,0,0,0,1.442033165815994
28853,0,0,0,1.4693389617461727
28854,0,0,0,1.4045560873470695
28855,0,0,0,1.5741381158548964
28856,0,0,0,1.5211505655305813
28857,0,0,0,1.3995670721644213
28858,0,0,0,1.647673148320847
28859,0,0,0,1.382792304064819
28860,0,0,0,1.5743483951257113
28861,0,0,0,1.4839700808105323
28862,0,0,0,1.6357565600767423
28863,0,0,0,1.4697491364498458
28864,0,0,0,1.4180575675861309
28865,0,0,0,1.4135560908477478
28866,0,0,0,1.4658776616565379
28867,0,0,0,1.499150398730094
28868,0,0,0,1.4140943743848684
28869,0,0,0,1.4151090974611744
28870,0,0,0,1.5197465208054892
28871,0,0,0,1.5987564413914352
28872,0,0,0,1.361209448558697
28873,0,0,0,1.471104352319549
28874,0,0,0,1.4007102811703604
28875,0,0,0,1.6544944079560666
28876,0,0,0,1.526125518329816
28877,0,0,0,1.521367992791825
28878,0,0,0,1.5367680790159832
28879,0,0,0,1.5506144645129978
28880,0,0,0,1.6586791062614603
28881,0,0,0,1.43277691310068
28882,0,0,0,1.5916521818285752
28883,0,0,0,1.5567844963405753
28884,0,0,0,1.5722049738131425
28885,0,0,0,1.6482253681810346
28886,0,0,0,1.5913552860641613
28887,0,0,0,1.4199299222164625
28888,0,0,0,1.6476057345240305
28889,0,0,0,1.5534525962434746
28890,0,0,0,1.4393053205636668
28891,0,0,0,1.4221498920267317
28892,0,0,0,1.6450384051088038
28893,0,0,0,1.4221421836442574
28894,0,0,0,1.6350503132069316
28895,0,0,0,1.4045271205738916
28896,0,0,0,1.6681401270567664
28897,0,0,0,1.6332389527948443
28898,0,0,0,1.3942088921658249
28899,0,0,0,1.3915820494899704
28900,0,0,0,1.5511294847382624
28901,0,0,0,1.48065934757226
28902,0,0,0,1.4776292884259616
28903,0,0,0,1.5805392304427544
28904,0,0,0,1.4151407180212454
28905,0,0,0,1.391273963330752
28906,0,0,0,1.3968762098261116
28907,0,0,0,1.4006869664504857
28908,0,0,0,1.5684864542907218
28909,0,0,0,1.5367032527290563
28910,0,0,0,1.4613029450412185
28911,0,0,0,1.381840777273632
28912,0,0,0,1.545562321033063
28913,0,0,0,1.5000001956984754
28914,0,0,0,1.4362122748803543
28915,0,0,0,1.569389626509675
28916,0,0,0,1.5894921685377292
28917,0,0,0,1.491478127155502
28918,0,0,0,1.619026200308903
28919,0,0,0,1.6497849035290753
28920,0,0,0,1.5295793186723299
28921,0,0,0,1.3429400727694965
28922,0,0,0,1.6642072238298116
28923,0,0,0,1.6024867066069381
28924,0,0,0,1.392445270261848
28925,0,0,0,1.5892439249016972
28926,0,0,0,1.629037752853562
28927,0,0,0,1.3929414696082794
28928,0,0,0,1.5503189257180652
28929,0,0,0,1.5345823492274555
28930,0,0,0,1.5859431369911894
28931,0,0,0,1.579713504584806
28932,0,0,0,1.3621380132299843
28933,0,0,0,1.6544534305696201
28934,0,0,0,1.4984219243316446
28935,0,0,0,1.6225921495343356
28936,0,0,0,1.4541577110326438
28937,0,0,0,1.5157348157504655
28938,0,0,0,1.4519654678536158
28939,0,0,0,1.51904216665756
28940,0,0,0,1.5909529253390535
28941,0,0,0,1.4985866421893237
28942,0,0,0,1.3424771299846388
28943,0,0,0,1.6335078057981525
28944,0,0,0,1.5045241046353706
28945,0,0,0,1.6461552800664123
28946,0,0,0,1.5325267850805802
28947,0,0,0,1.387707254064519
28948,0,0,0,1.4257295877353986
28949,0,0,0,1.404792816333338
28950,0,0,0,1.5037271266005403
28951,0,0,0,1.4425932308256186
28952,0,0,0,1.580619383025128
28953,0,0,0,1.3861044020598334
28954,0,0,0,1.572544053001757
28955,0,0,0,1.4279866731566309
28956,0,0,0,1.5462538571687254
28957,0,0,0,1.4982334332561793
28958,0,0,0,1.452179981270459
28959,0,0,0,1.411270184111336
28960,0,0,0,1.485919427569127
28961,0,0,0,1.698268313401024
28962,0,0,0,1.5677152206040044
28963,0,0,0,1.3956311606435259
28964,0,0,0,1.559690181321861
28965,0,0,0,1.6075316654802172
28966,0,0,0,1.3879381359778387
28967,0,0,0,1.5150980045587548
28968,0,0,0,1.474906234484375
28969,0,0,0,1.603215288092518
28970,0,0,0,1.6372510885697422
28971,0,0,0,1.6124384841300088
28972,0,0,0,1.3672138332863577
28973,0,0,0,1.4823295755410357
28974,0,0,0,1.586847387469304
28975,0,0,0,1.5187663351597098
28976,0,0,0,1.5156168146805207
28977,0,0,0,1.5544418975943386
28978,0,0,0,1.4245117470038358
28979,0,0,0,1.5267073377638114
28980,0,0,0,1.4335574370456152
28981,0,0,0,1.6396640390797899
28982,0,0,0,1.5195134822930993
28983,0,0,0,1.538608651514041
28984,0,0,0,1.389144205866953
28985,0,0,0,1.5289548539650037
28986,0,0,0,1.4511801860023181
28987,0,0,0,1.418912172239206
28988,0,0,0,1.569488727717801
28989,0,0,0,1.4147076654109987
28990,0,0,0,1.5049691178914446
28991,0,0,0,1.5637411117723996
28992,0,0,0,1.5289499084183635
28993,0,0,0,1.4061789793694328
28994,0,0,0,1.5562170603331074
28995,0,0,0,1.5871452484846567
28996,0,0,0,1.4177923466940974
28997,0,0,0,1.4678609873303559
